query,cliques,impressoes,ctr,posicao,oportunidade_seo
loja bibi shopping,0,6,0.0,36.0,True
loja bibi shopping abc,0,1,0.0,10.0,False
loja biomundi,0,2,0.0,17.0,False
loja biomundo,0,13,0.0,9.461538461538462,True
loja biscoite,0,8,0.0,45.25,True
loja biscoitê,0,30,0.0,8.5,True
loja blue beach,0,5,0.0,33.6,True
loja boali,0,160,0.0,5.14375,True
loja bob's,0,4,0.0,11.25,True
loja bobs,0,3,0.0,8.333333333333332,True
loja boos,0,10,0.0,7.0,True
loja boss,0,174,0.0,12.683908045977011,True
loja boss brasil,0,8,0.0,42.625,True
loja boss norte shopping,0,1,0.0,12.0,False
loja boticário blumenau,0,1,0.0,4.0,False
loja bottero,0,9,0.0,52.55555555555556,True
loja bottero balneário shopping,0,12,0.0,13.583333333333334,True
loja brasil cacau,0,16,0.0,9.0,True
loja brasil cacau joinville,0,2,0.0,12.0,False
loja brasil cacau perto de mim,0,4,0.0,11.5,True
loja brigaderia,0,6,0.0,13.833333333333334,True
loja c&a blumenau,0,1,0.0,16.0,False
loja c&a mais próxima,0,9,0.0,18.555555555555557,True
loja c&a norte shopping,0,2,0.0,1.0,False
loja c&a shopping,0,3,0.0,10.0,True
loja cacau brasil,0,1,0.0,4.0,False
loja cacau brasil mais próxima,0,3,0.0,12.0,True
loja calvin klein norte shopping,0,1,0.0,9.0,False
loja calçados balneario camboriu,0,1,0.0,1.0,False
loja camboriu,0,1,0.0,8.0,False
loja camicado mais próxima,0,1,0.0,65.0,False
loja canal,0,72,0.0,28.458333333333332,True
loja canal concept,0,73,0.0,14.657534246575343,True
loja canal moema,0,20,0.0,7.25,True
loja canal p,0,1,0.0,11.0,False
loja capri,0,1,0.0,71.0,False
loja casa bauducco,0,68,0.0,8.661764705882353,True
loja casa das cuecas,0,7,0.0,36.142857142857146,True
loja casa riachuelo,0,288,0.0,7.684027777777778,True
loja cashback,0,1,0.0,1.0,False
loja catarina outlet,0,2,0.0,87.5,False
loja cea shopping,0,1,0.0,1.0,False
loja cebtauro,0,22,0.0,6.636363636363637,True
loja cecconello,0,104,0.0,10.403846153846153,True
loja ceconello,0,2,0.0,9.0,False
loja centa,0,20,0.0,6.7,True
loja centaro,0,104,0.0,7.365384615384615,True
loja centauro av paulista,0,1,0.0,2.0,False
loja centauro balneário camboriú,0,37,0.0,11.891891891891891,True
loja centauro do shopping,0,11,0.0,9.545454545454545,True
loja centauro em balneário camboriú,0,4,0.0,4.5,True
loja centauro em florianópolis,0,4,0.0,7.25,True
loja centauro em joinville,0,1,0.0,33.0,False
loja centauro em nova iguaçu,0,3,0.0,11.666666666666666,True
loja centauro em santos,0,1,0.0,1.0,False
loja centauro em teresina,0,4,0.0,1.0,True
loja centauro esporte,0,1,0.0,55.0,False
loja centauro florianópolis,0,1,0.0,39.0,False
loja centauro mais proxima,0,1,0.0,33.0,False
loja centauro mais próxima,0,15,0.0,10.0,True
loja centauro na avenida paulista,0,1,0.0,1.0,False
loja centauro norte shopping,0,1,0.0,1.0,False
loja centauro nova américa,0,1,0.0,1.0,False
loja centauro nova iguaçu,0,3,0.0,13.0,True
loja centauro paulista,0,2,0.0,1.0,False
loja centauro perto de mim,0,5,0.0,1.0,True
loja centauro shopping,0,43,0.0,8.441860465116278,True
loja centauro shopping continente,0,19,0.0,11.894736842105264,True
loja centauro shopping da bahia,0,3,0.0,1.0,True
loja centauro shopping iguatemi,0,1,0.0,1.0,False
loja centauro shopping interlagos,0,12,0.0,1.0,True
loja centauro shopping palladium,0,1,0.0,1.0,False
loja centauros no shopping,0,39,0.0,6.333333333333333,True
loja centaurus,0,72,0.0,6.944444444444445,True
loja centro florianopolis,0,1,0.0,86.0,False
loja chocolate brasil cacau,0,9,0.0,11.11111111111111,True
loja chocolate dengo,0,6,0.0,10.666666666666666,True
loja chocolates brasil cacau,0,1,0.0,7.0,False
loja chua joinville,0,1,0.0,45.0,False
loja cia maritima,0,15,0.0,11.6,True
loja cia maritima balneario camboriu,0,3,0.0,14.333333333333334,True
loja cia marítima,0,1,0.0,78.0,False
loja claro balneário camboriú,0,1,0.0,38.0,False
loja claro balneário camboriú atlântico shopping,0,5,0.0,26.4,True
loja claro blumenau norte shopping telefone,0,2,0.0,1.0,False
loja claro shopping balneario camboriu,0,1,0.0,2.0,False
loja clube melissa,0,1,0.0,7.0,False
loja cobasi mais próxima,0,1,0.0,13.0,False
loja cobasi norte shopping,0,1,0.0,8.0,False
loja colcci,0,59,0.0,9.40677966101695,True
loja colcci brusque,0,2,0.0,13.0,False
loja colcci perto de mim,0,1,0.0,6.0,False
loja colcci shopping,0,5,0.0,8.0,True
loja colt,0,1,0.0,7.0,False
loja columbia balneário camboriú,0,1,0.0,28.0,False
loja companhia maritima,0,4,0.0,53.0,True
loja companhia marítima,0,5,0.0,25.4,True
loja concept,0,25,0.0,60.68,True
loja constance norte shopping,0,394,0.0,11.119289340101522,True
loja constance park shopping,0,1,0.0,13.0,False
loja constance shopping center norte,0,1,0.0,11.0,False
loja constance shopping da bahia,0,1,0.0,14.0,False
loja constance shopping partage,0,1,0.0,16.0,False
loja continente,0,81,0.0,11.358024691358025,True
loja continente shopping,0,112,0.0,10.696428571428571,True
loja coolci,0,1,0.0,9.0,False
loja cosmeticos balneario camboriu,0,1,0.0,90.0,False
loja cosmeticos centro,0,1,0.0,1.0,False
loja cosmeticos nacoes shopping,0,2,0.0,8.0,False
loja cotton,0,4,0.0,10.25,True
loja cotton iguatemi,0,1,0.0,1.0,False
loja cotton on,0,13,0.0,7.384615384615385,True
loja cotton on curitiba,0,1,0.0,6.0,False
loja cotton on rio de janeiro,0,11,0.0,11.909090909090908,True
loja cria amigos,0,10,0.0,35.0,True
loja crics,0,2,0.0,10.0,False
loja croca,0,2,0.0,8.5,False
loja crock,0,2,0.0,7.0,False
loja crocks,0,6,0.0,8.5,True
loja crocs,0,251,0.0,7.48605577689243,True
loja crocs balneario camboriu,0,5,0.0,12.4,True
loja crocs barra shopping,0,1,0.0,7.0,False
loja crocs campo grande ms,0,2,0.0,14.5,False
loja crocs catarina outlet,0,2,0.0,11.5,False
loja crocs caxias do sul,0,1,0.0,8.0,False
loja crocs criciuma,0,1,0.0,19.0,False
loja crocs em balneario camboriu,0,1,0.0,11.0,False
loja crocs em bh,0,1,0.0,15.0,False
loja crocs em florianopolis,0,1,0.0,10.0,False
loja crocs florianopolis,0,2,0.0,14.5,False
loja crocs florianópolis,0,1,0.0,6.0,False
loja crocs jk shopping,0,1,0.0,55.0,False
loja crocs mais próxima,0,3,0.0,6.666666666666667,True
loja crocs minas shopping,0,1,0.0,9.0,False
loja crocs no shopping,0,3,0.0,9.666666666666666,True
loja crocs norte shopping,0,26,0.0,6.461538461538462,True
loja crocs novo shopping ribeirão preto,0,1,0.0,1.0,False
loja crocs porto velho,0,1,0.0,12.0,False
loja crocs sao luis,0,1,0.0,10.0,False
loja crocs shopping,0,2,0.0,11.0,False
loja crocs shopping itaquera,0,1,0.0,9.0,False
loja crocs shopping morumbi,0,1,0.0,5.0,False
loja crocs teresina shopping fotos,0,1,0.0,28.0,False
loja croocs,0,1,0.0,6.0,False
loja cros,0,2,0.0,7.5,False
loja da,0,15,0.0,11.4,True
loja da apple norte shopping,0,1,0.0,9.0,False
loja da bibi betim,0,1,0.0,10.0,False
loja da boss,0,10,0.0,33.1,True
loja da bottero,0,2,0.0,84.0,False
loja da centauro mais próxima,0,8,0.0,10.625,True
loja da centauro no shopping,0,6,0.0,7.5,True
loja da claro balneario camboriu,0,1,0.0,72.0,False
loja da claro perto de mim,0,1,0.0,3.0,False
loja da cobasi,0,7,0.0,72.14285714285714,True
loja da colcci,0,153,0.0,6.5359477124183005,True
loja da colcci mais próxima,0,267,0.0,5.644194756554307,True
loja da crocs,0,2,0.0,6.5,False
loja da crocs em balneário camboriú,0,2,0.0,8.5,False
loja da crocs shopping,0,24,0.0,5.083333333333333,True
loja da dengo,0,6,0.0,38.0,True
loja da ellus,0,1,0.0,6.0,False
loja da ellus no shopping,0,1,0.0,5.0,False
loja da familia blumenau,0,1,0.0,10.0,False
loja da forum,0,47,0.0,30.4468085106383,True
loja da hugo boss,0,3,0.0,56.0,True
loja da imaginarium,0,15,0.0,76.66666666666667,True
loja da jolie,0,2,0.0,41.5,False
loja da kalunga mais próxima,0,1,0.0,1.0,False
loja da lacoste mais próxima,0,6,0.0,5.333333333333333,True
loja da lacoste no norte shopping,0,1,0.0,18.0,False
loja da lacoste no shopping,0,74,0.0,11.513513513513514,True
loja da lacoste norte shopping,0,2,0.0,25.0,False
loja da lacoste shopping,0,3,0.0,5.0,True
loja da lança perfume,0,4,0.0,25.75,True
loja da lilica,0,44,0.0,19.34090909090909,True
loja da lindt perto de mim,0,5,0.0,9.4,True
loja da loja,0,1,0.0,13.0,False
loja da luiza barcelos,0,1,0.0,77.0,False
loja da melissa no centro,0,1,0.0,16.0,False
loja da melissa no norte shopping,0,1,0.0,11.0,False
loja da melissa norte shopping,0,16,0.0,24.1875,True
loja da milon,0,14,0.0,28.357142857142858,True
loja da nba,0,17,0.0,48.588235294117645,True
loja da nba brasil,0,21,0.0,55.523809523809526,True
loja da new balance,0,57,0.0,10.0,True
loja da new balance no rio de janeiro,0,1,0.0,11.0,False
loja da oceane,0,4,0.0,69.75,True
loja da pampili,0,10,0.0,22.2,True
loja da petite jolie,0,10,0.0,55.0,True
loja da puket,0,1,0.0,5.0,False
loja da puma perto de mim,0,1,0.0,12.0,False
loja da riachuelo,0,1,0.0,16.0,False
loja da richards,0,36,0.0,66.94444444444444,True
loja da samsung em joinville,0,1,0.0,63.0,False
loja da santa lola,0,2,0.0,9.5,False
loja da santa lolla,0,174,0.0,8.454022988505747,True
loja da schutz,0,23,0.0,54.21739130434783,True
loja da schutz em joinville,0,2,0.0,14.0,False
loja da sestini,0,19,0.0,51.05263157894737,True
loja da taco,0,482,0.0,5.819502074688796,True
loja da tigor,0,2,0.0,42.0,False
loja da tim criciuma,0,1,0.0,1.0,False
loja da tim no shopping,0,1,0.0,1.0,False
loja da valisere,0,2,0.0,41.0,False
loja da vans,0,1606,0.0,7.151307596513076,True
loja da vans em bh,0,1,0.0,92.0,False
loja da vans perto de mim,0,18,0.0,3.7777777777777777,True
loja da vans shopping,0,31,0.0,5.67741935483871,True
loja das marcas,0,1,0.0,10.0,False
loja das nações,0,1,0.0,9.0,False
loja das vans,0,20,0.0,12.6,True
loja de animais no shopping,0,2,0.0,6.5,False
loja de balneario camboriu,0,5,0.0,9.2,True
loja de bebe balneario camboriu,0,1,0.0,43.0,False
loja de bebê balneário camboriú shopping,0,214,0.0,51.77570093457944,True
loja de bebê continente shopping - são josé,0,140,0.0,34.57142857142857,True
loja de beyblade santa catarina,0,7,0.0,27.571428571428573,True
loja de biquini balneario shopping,0,5,0.0,11.0,True
loja de biquini brasília shopping,0,1,0.0,1.0,False
loja de biquini continente shopping,0,9,0.0,10.222222222222221,True
loja de biquini nacoes shopping,0,8,0.0,9.375,True
loja de biquíni bluebeach,0,1,0.0,66.0,False
loja de bolsas balneario camboriu,0,8,0.0,8.875,True
loja de brinquedos balneario shopping,0,1,0.0,12.0,False
loja de brinquedos em balneário camboriú,0,1,0.0,69.0,False
loja de brinquedos no centro de ribeirão preto,0,1,0.0,7.0,False
loja de brinquedos shopping continente,0,1,0.0,43.0,False
loja de brinquedos shopping neumarkt,0,7,0.0,12.571428571428571,True
loja de cachorro no shopping,0,2,0.0,6.0,False
loja de calcados nacoes shopping,0,6,0.0,6.0,True
loja de calçados centauro,0,14,0.0,8.785714285714285,True
loja de calçados no norte shopping,0,2,0.0,6.5,False
loja de calçados santa lolla,0,12,0.0,7.666666666666667,True
loja de chocolate brasil cacau,0,1,0.0,5.0,False
loja de chocolate dengo,0,3,0.0,30.333333333333332,True
loja de cosmeticos nacoes shopping,0,17,0.0,6.529411764705882,True
loja de crocs,0,1,0.0,7.0,False
loja de crocs no shopping,0,5,0.0,7.4,True
loja de esporte no norte shopping,0,1,0.0,15.0,False
loja de esporte norte shopping,0,1,0.0,91.0,False
loja de esportes centauro,0,8,0.0,69.0,True
loja de esportes praia de belas,0,2,0.0,1.0,False
loja de fabrica artex,0,1,0.0,52.0,False
loja de frango frito,0,1,0.0,1.0,False
loja de games balneario shopping,0,3,0.0,9.666666666666666,True
loja de games balneário camboriú shopping,0,11,0.0,12.181818181818182,True
loja de maquiagem balneario camboriu,0,1,0.0,92.0,False
loja de moveis artefacto,0,24,0.0,6.958333333333333,True
loja de moveis santa catarina,0,1,0.0,28.0,False
loja de musica balneario camboriu,0,1,0.0,33.0,False
loja de pizza,0,23,0.0,6.086956521739131,True
loja de pizzaria,0,4,0.0,17.25,True
loja de roupa colcci,0,2,0.0,12.0,False
loja de roupa perto de mim,0,1,0.0,1.0,False
loja de roupas famosas,0,1,0.0,1.0,False
loja de santa catarina,0,5,0.0,87.0,True
loja de sapato,0,2,0.0,4.0,False
loja de sapato crocs,0,1,0.0,6.0,False
loja de sapato schutz,0,1,0.0,89.0,False
loja de sapatos blumenau,0,2,0.0,90.0,False
loja de sapatos brasil,0,2,0.0,2.0,False
loja de shopping,0,37,0.0,10.135135135135135,True
loja de shopping para alugar,0,1,0.0,97.0,False
loja de suplementos no norte shopping,0,13,0.0,10.153846153846153,True
loja de suplementos norte shopping,0,9,0.0,11.555555555555555,True
loja de taco,0,21,0.0,10.761904761904763,True
loja de tacos,0,98,0.0,10.26530612244898,True
loja de tenis centauro,0,2,0.0,7.5,False
loja de tenis continente shopping,0,2,0.0,25.0,False
loja de tenis garten shopping,0,1,0.0,12.0,False
loja de tenis nacoes shopping,0,8,0.0,10.75,True
loja de tenis no garten shopping joinville,0,2,0.0,13.0,False
loja de tenis no norte shopping,0,1,0.0,43.0,False
loja de tenis norte shopping blumenau,0,7,0.0,10.142857142857142,True
loja de tenis shopping neumarkt,0,2,0.0,28.5,False
loja de utensílios de cozinha barato,0,1,0.0,9.0,False
loja de vans,0,44,0.0,26.295454545454547,True
loja degalls,0,1,0.0,5.0,False
loja democrata,0,1,0.0,4.0,False
loja dengo,0,5,0.0,10.0,True
loja dengo chocolate,0,1,0.0,7.0,False
loja dengo chocolates,0,5,0.0,9.4,True
loja dengo perto de mim,0,7,0.0,8.142857142857142,True
loja dengo​,0,3,0.0,8.666666666666668,True
loja dentro do shopping,0,2,0.0,10.0,False
loja diesel,0,1,0.0,11.0,False
loja diniz,0,16,0.0,10.125,True
loja do 10 brusque,0,1,0.0,12.0,False
loja do bob's,0,4,0.0,38.0,True
loja do canal,0,17,0.0,10.588235294117647,True
loja do capita,0,14,0.0,23.5,True
loja do continente,0,6,0.0,32.83333333333333,True
loja do criciuma nacoes shopping,0,19,0.0,10.263157894736842,True
loja do familião,0,3,0.0,48.0,True
loja do flamengo balneário camboriú,0,1,0.0,12.0,False
loja do flamengo em balneário camboriú,0,1,0.0,8.0,False
loja do fluxo,0,1,0.0,82.0,False
loja do junior,0,1,0.0,83.0,False
loja do lado do shopping neumarkt,0,1,0.0,17.0,False
loja do richard,0,2,0.0,10.5,False
loja do shopping,0,1,0.0,2.0,False
loja dos escolhidos,0,1,0.0,78.0,False
loja dos sapatos,0,1,0.0,1.0,False
loja dress to,0,62,0.0,18.387096774193548,True
loja dress to barra shopping,0,4,0.0,6.0,True
loja dudalina shopping,0,1,0.0,71.0,False
loja ellus,0,72,0.0,10.13888888888889,True
loja ellus rj,0,5,0.0,92.6,True
loja ellus shopping,0,1,0.0,13.0,False
loja em balneario camboriu,0,2,0.0,40.0,False
loja em balneário camboriú,0,6,0.0,20.166666666666668,True
loja em blumenau,0,3,0.0,64.0,True
loja em casa,0,3,0.0,36.0,True
loja em santa catarina,0,7,0.0,39.714285714285715,True
loja em shopping para alugar,0,1,0.0,1.0,False
loja espaço fashion,0,2,0.0,55.0,False
loja esportiva centauro,0,3,0.0,76.66666666666667,True
loja exclusiva bauducco fotos,0,2,0.0,14.5,False
loja farm balneario camboriu,0,26,0.0,10.153846153846153,True
loja farm em balneario camboriu,0,1,0.0,12.0,False
loja farm shopping balneario camboriu,0,4,0.0,12.0,True
loja feliz,0,3,0.0,17.0,True
loja fisica centauro,0,7,0.0,13.571428571428571,True
loja fisica crocs,0,1,0.0,10.0,False
loja fisica lança perfume,0,2,0.0,13.5,False
loja fisica lilica ripilica,0,17,0.0,8.588235294117647,True
loja fisica new balance,0,1,0.0,11.0,False
loja fisica uza shoes,0,1,0.0,4.0,False
loja floripa shopping,0,1,0.0,64.0,False
loja forum,0,2,0.0,14.0,False
loja forum shopping,0,5,0.0,45.8,True
loja física centauro,0,1,0.0,6.0,False
loja física da centauro,0,62,0.0,9.274193548387096,True
loja fórum,0,1,0.0,16.0,False
loja g5,0,11,0.0,8.272727272727273,True
loja garden,0,1,0.0,89.0,False
loja garden shopping,0,7,0.0,23.285714285714285,True
loja garten shopping,0,2,0.0,6.0,False
loja girafa,0,2,0.0,44.0,False
loja girafas,0,1,0.0,11.0,False
loja giraffas,0,14,0.0,12.785714285714286,True
loja grand cru,0,8,0.0,41.875,True
loja grande,0,1,0.0,1.0,False
loja havaianas nacoes shopping,0,1,0.0,15.0,False
loja havaianas shopping continente,0,1,0.0,14.0,False
loja havaianas shopping neumarkt,0,1,0.0,1.0,False
loja havana,0,2,0.0,5.5,False
loja havanna,0,2,0.0,3.0,False
loja havanna perto de mim,0,1,0.0,4.0,False
loja hope resort,0,16,0.0,11.125,True
loja hugo,0,3,0.0,7.333333333333333,True
loja hugo boss,0,75,0.0,29.30666666666667,True
loja hugo boss perto de mim,0,10,0.0,9.0,True
loja hugo boss shopping,0,13,0.0,27.846153846153847,True
loja imaginario,0,6,0.0,37.0,True
loja imaginarium,0,141,0.0,16.092198581560282,True
loja imaginarium campinas,0,1,0.0,3.0,False
loja imaginarium fortaleza,0,1,0.0,5.0,False
loja imaginarium perto de mim,0,2,0.0,1.0,False
loja imaginarium rj,0,5,0.0,40.2,True
loja imaginarium salvador,0,1,0.0,6.0,False
loja imaginarium shopping,0,15,0.0,25.8,True
loja infantil blumenau,0,1,0.0,71.0,False
loja infantil criciuma,0,2,0.0,56.0,False
loja infantil shopping continente,0,8,0.0,10.75,True
loja joge,0,4,0.0,16.75,True
loja jogê,0,59,0.0,10.491525423728813,True
loja jolie,0,67,0.0,51.850746268656714,True
loja jr,0,6,0.0,40.333333333333336,True
loja junior,0,3,0.0,55.0,True
loja junior confecções,0,19,0.0,66.10526315789474,True
loja kipling balneario camboriu,0,1,0.0,13.0,False
loja kopenhagen,0,2,0.0,7.0,False
loja kopenhagen joinville,0,4,0.0,13.0,True
loja kopenhagen mais próxima,0,2,0.0,9.5,False
loja lacoste mais proxima,0,3,0.0,9.0,True
loja lacoste norte shopping,0,1,0.0,15.0,False
loja lacoste perto de mim,0,1,0.0,7.0,False
loja lacoste shopping,0,1,0.0,4.0,False
loja lanca perfume,0,39,0.0,7.846153846153846,True
loja lança perfume,0,1319,0.0,6.463229719484458,True
loja lança perfume boulevard,0,1,0.0,10.0,False
loja lança perfume perto de mim,0,1,0.0,12.0,False
loja lauf,0,20,0.0,6.35,True
loja le briju,0,1,0.0,8.0,False
loja levi's,0,2,0.0,17.5,False
loja levi's mais próxima,0,2,0.0,11.5,False
loja levi's online,0,1,0.0,10.0,False
loja levi's shopping,0,63,0.0,8.380952380952381,True
loja levis norte shopping,0,32,0.0,12.53125,True
loja lez a lez,0,668,0.0,9.004491017964073,True
loja lez lez,0,1,0.0,6.0,False
loja lezalez,0,1,0.0,7.0,False
loja lilica,0,221,0.0,8.800904977375566,True
loja lilica repilica,0,5,0.0,6.4,True
loja lilica ripilica,0,2060,0.0,8.462621359223302,True
loja lilica ripilica e tigor,0,26,0.0,10.461538461538462,True
loja lilica ripilica shopping,0,31,0.0,11.161290322580646,True
loja lilica tigor,0,2,0.0,27.5,False
loja lilika,0,3,0.0,10.333333333333334,True
loja lindt,0,11,0.0,21.363636363636363,True
loja lindt balneario camboriu,0,23,0.0,7.391304347826087,True
loja lindt florianopolis,0,1,0.0,12.0,False
loja lindt mais proxima,0,3,0.0,11.333333333333334,True
loja lindt perto de mim,0,12,0.0,9.75,True
loja lindt shopping,0,1,0.0,1.0,False
loja lingerie blumenau,0,1,0.0,87.0,False
loja live balneario camboriu,0,2,0.0,10.0,False
loja lolla,0,41,0.0,12.75609756097561,True
loja loungerie,0,3,0.0,4.666666666666666,True
loja loungerie rj,0,11,0.0,58.09090909090909,True
loja loungerie salvador shopping,0,2,0.0,12.0,False
loja luiza barcelos,0,11,0.0,36.63636363636363,True
loja luiza barcelos perto de mim,0,4,0.0,6.5,True
loja luz da lua curitiba,0,1,0.0,33.0,False
loja luz da lua shopping,0,50,0.0,8.440000000000001,True
loja luz da lua shopping barigui,0,1,0.0,13.0,False
loja magazine luiza balneário camboriú,0,2,0.0,33.5,False
loja magic feet,0,8,0.0,28.75,True
loja magicfeet,0,1,0.0,33.0,False
loja makenji curitiba,0,1,0.0,58.0,False
loja maria filo,0,96,0.0,22.177083333333332,True
loja maria filo brasilia,0,18,0.0,10.944444444444445,True
loja maria filo moema,0,1,0.0,15.0,False
loja maria filó,0,3,0.0,8.333333333333332,True
loja maria fotos,0,10,0.0,4.0,True
loja maritima,0,2,0.0,9.5,False
loja melisa,0,1,0.0,71.0,False
loja meliss,0,3,0.0,85.33333333333333,True
loja melissa,0,7,0.0,52.57142857142857,True
loja melissa balneário camboriú,0,1,0.0,12.0,False
loja melissa blumenau,0,2,0.0,9.5,False
loja melissa boulevard,0,1,0.0,11.0,False
loja melissa em joinville,0,10,0.0,8.9,True
loja melissa no norte shopping,0,2,0.0,32.0,False
loja melissa no shopping,0,2,0.0,4.0,False
loja melissa norte shopping,0,1,0.0,12.0,False
loja melissa shopping,0,9,0.0,7.222222222222222,True
loja melissa shopping continente,0,10,0.0,10.8,True
loja melissas,0,1,0.0,11.0,False
loja milin,0,2,0.0,8.0,False
loja milion,0,1,0.0,8.0,False
loja millon,0,2,0.0,9.5,False
loja milom,0,2,0.0,8.0,False
loja milon,0,144,0.0,6.826388888888889,True
loja milon shopping,0,5,0.0,7.6,True
