campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,gender,shopping,video_p25,video_p50,video_p75,video_p100
ALC - Cine Materna,120236688425640075,OUTCOME_AWARENESS,2025-12-01,36,36,1.0,0,0.0,0.0,1.111111,0.04,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,NR,,,,
ALC - Oficina de Decoupage Mundo Kids,120236859772950075,OUTCOME_AWARENESS,2025-12-01,30487,29661,1.027848,51,0.167284,0.918154,1.535929,46.825856,42.0,0,1.114901,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,43.0,0,1.088973,1.0,0,0,43.0,0,1.088973,0,0,0,0.0,0,0,0.0,0,0,,,,42.0,female,NR,,,,
ALC - Oficina de Decoupage Mundo Kids,120236859772950075,OUTCOME_AWARENESS,2025-12-01,20755,20126,1.031253,27,0.130089,1.216448,1.582467,32.844108,25.0,0,1.313764,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,27.0,0,1.216448,2.0,0,0,27.0,0,1.216448,0,0,0,0.0,0,0,0.0,0,0,,,,25.0,male,NR,,,,
ALC - Oficina de Decoupage Mundo Kids,120236859772950075,OUTCOME_AWARENESS,2025-12-01,193,192,1.005208,1,0.518135,0.290036,1.502779,0.290036,1.0,0,0.290036,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,0.290036,0.0,0,0,1.0,0,0.290036,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,unknown,NR,,,,
ALC - Comedy Show,120237038393530075,OUTCOME_AWARENESS,2025-12-01,28184,27504,1.024724,56,0.198694,0.766607,1.523205,42.93,35.0,0,1.226571,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,51.0,0,0.841765,3.0,0,0,51.0,0,0.841765,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,NR,3.0,,,
ALC - Comedy Show,120237038393530075,OUTCOME_AWARENESS,2025-12-01,23532,23532,1.0,29,0.123236,1.263793,1.557454,36.65,23.0,0,1.593478,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,35.0,0,1.047143,4.0,0,0,35.0,0,1.047143,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,NR,3.0,1.0,,
ALC - Comedy Show,120237038393530075,OUTCOME_AWARENESS,2025-12-01,197,192,1.026042,0,0.0,0.0,1.928934,0.38,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,NR,,,,
ALC - Avatar 3,120237105275340075,OUTCOME_AWARENESS,2025-12-01,31620,30327,1.042635,27,0.085389,1.661481,1.418722,44.86,24.0,0,1.869167,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,26.0,0,1.725385,2.0,0,0,26.0,0,1.725385,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,NR,,,,
ALC - Avatar 3,120237105275340075,OUTCOME_AWARENESS,2025-12-01,23770,22251,1.068267,18,0.075726,1.936667,1.466554,34.86,15.0,0,2.324,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,15.0,0,2.324,0.0,0,0,15.0,0,2.324,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,NR,,,,
ALC - Avatar 3,120237105275340075,OUTCOME_AWARENESS,2025-12-01,213,207,1.028986,0,0.0,0.0,1.267606,0.27,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,NR,,,,
ALC - Feira do Vinil,120237294424520075,OUTCOME_AWARENESS,2025-12-01,50989,49679,1.026369,69,0.135323,1.111884,1.504638,76.72,57.0,0,1.345965,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,59.0,0,1.300339,1.0,0,0,59.0,0,1.300339,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,NR,,,,
ALC - Feira do Vinil,120237294424520075,OUTCOME_AWARENESS,2025-12-01,46808,45823,1.021496,44,0.094001,1.649773,1.550803,72.59,35.0,0,2.074,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,42.0,0,1.728333,6.0,0,0,42.0,0,1.728333,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,NR,,,,
ALC - Feira do Vinil,120237294424520075,OUTCOME_AWARENESS,2025-12-01,415,415,1.0,1,0.240964,0.68,1.638554,0.68,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,NR,,,,
ALC - Panetone Cacau Show,120237294698980075,OUTCOME_AWARENESS,2025-12-01,48851,39671,1.231403,72,0.147387,0.758056,1.117275,54.58,52.0,0,1.049615,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4352.0,0,0.012541,15.0,0,0,4352.0,0,0.012541,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,NR,1556.0,847.0,213.0,96.0
ALC - Panetone Cacau Show,120237294698980075,OUTCOME_AWARENESS,2025-12-01,31961,26051,1.226863,38,0.118895,0.948947,1.12825,36.06,29.0,0,1.243448,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1931.0,0,0.018674,8.0,0,0,1931.0,0,0.018674,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,NR,589.0,286.0,83.0,52.0
ALC - Panetone Cacau Show,120237294698980075,OUTCOME_AWARENESS,2025-12-01,249,208,1.197115,1,0.401606,0.3,1.204819,0.3,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14.0,0,0.021429,0.0,0,0,14.0,0,0.021429,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,NR,3.0,2.0,1.0,
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-01,157100,114002,1.378046,134,0.085296,1.165672,0.994271,156.2,92.0,0,1.697826,15.0,0,10.413333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5678.0,0,0.02751,18.0,0,0,5678.0,0,0.02751,0,0,0,0.0,0,0,0.0,0,0,,,,37.0,female,NR,2784.0,1056.0,523.0,347.0
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-01,112443,78976,1.423762,81,0.072037,1.388272,1.000062,112.45,56.0,0,2.008036,8.0,0,14.05625,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4220.0,0,0.026647,16.0,0,0,4220.0,0,0.026647,0,0,0,0.0,0,0,0.0,0,0,,,,17.0,male,NR,1487.0,563.0,263.0,183.0
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-01,1181,932,1.267167,3,0.254022,0.39,0.990686,1.17,1.0,0,1.17,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,45.0,0,0.026,0.0,0,0,45.0,0,0.026,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,NR,20.0,7.0,6.0,5.0
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-01-01,140053,96123,1.457019,110,0.078542,1.284727,1.009047,141.32,80.0,0,1.7665,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3793.0,0,0.037258,6.0,0,0,3793.0,0,0.037258,0,0,0,0.0,0,0,0.0,0,0,,,,7.0,female,NR,4034.0,1419.0,818.0,570.0
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-01-01,127182,83097,1.530525,99,0.077841,1.275051,0.992515,126.23,67.0,0,1.88403,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4419.0,0,0.028565,24.0,0,0,4419.0,0,0.028565,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,male,NR,4724.0,1626.0,873.0,581.0
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-01-01,1006,783,1.284802,0,0.0,0.0,1.153082,1.16,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,42.0,0,0.027619,0.0,0,0,42.0,0,0.027619,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,NR,42.0,15.0,10.0,7.0
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-01-01,138653,84516,1.640553,143,0.103135,1.015245,1.047074,145.18,99.0,0,1.466465,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7141.0,0,0.02033,20.0,0,0,7141.0,0,0.02033,0,0,0,0.0,0,0,0.0,0,0,,,,25.0,female,NR,1850.0,692.0,391.0,185.0
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-01-01,116761,74216,1.573259,99,0.084789,1.246061,1.056517,123.36,70.0,0,1.762286,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5553.0,0,0.022215,26.0,0,0,5553.0,0,0.022215,0,0,0,0.0,0,0,0.0,0,0,,,,14.0,male,NR,1340.0,477.0,253.0,140.0
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-01-01,1016,695,1.461871,2,0.19685,0.5,0.984252,1.0,2.0,0,0.5,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,39.0,0,0.025641,1.0,0,0,39.0,0,0.025641,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,NR,11.0,5.0,5.0,4.0
ALC - NATAL 25,120234821449200075,OUTCOME_AWARENESS,2026-01-01,191320,170465,1.122342,335,0.175099,0.452299,0.791972,151.52,147.0,0,1.030748,1.0,0,151.52,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,10846.0,0,0.01397,45.0,0,0,10846.0,0,0.01397,0,0,0,0.0,0,0,0.0,0,0,,,,132.0,female,NR,3123.0,1220.0,521.0,312.0
ALC - NATAL 25,120234821449200075,OUTCOME_AWARENESS,2026-01-01,251372,210415,1.194649,318,0.126506,0.629182,0.795952,200.08,114.0,0,1.755088,2.0,0,100.04,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,16815.0,0,0.011899,67.0,0,0,16815.0,0,0.011899,0,0,0,0.0,0,0,0.0,0,0,,,,101.0,male,NR,4974.0,1695.0,825.0,503.0
ALC - NATAL 25,120234821449200075,OUTCOME_AWARENESS,2026-01-01,2178,1926,1.130841,2,0.091827,0.865,0.794307,1.73,2.0,0,0.865,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,117.0,0,0.014786,0.0,0,0,117.0,0,0.014786,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,unknown,NR,35.0,10.0,2.0,
TRAF - NATAL 25,120234821911100075,LINK_CLICKS,2026-01-01,56142,33012,1.700654,2738,4.876919,0.058934,2.874141,161.36,1087.0,0,0.148445,911.0,0,0.177124,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6986.0,0,0.023098,132.0,0,0,6989.0,0,0.023088,0,0,0,0.0,0,0,0.0,0,0,,,,1086.0,female,NR,3368.0,1756.0,1190.0,761.0
TRAF - NATAL 25,120234821911100075,LINK_CLICKS,2026-01-01,38797,25065,1.547856,1403,3.616259,0.071483,2.584994,100.29,683.0,0,0.146837,570.0,0,0.175947,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4594.0,0,0.021831,46.0,0,0,4594.0,0,0.021831,0,0,0,0.0,0,0,0.0,0,0,,,,683.0,male,NR,2117.0,1012.0,679.0,436.0
TRAF - NATAL 25,120234821911100075,LINK_CLICKS,2026-01-01,183,114,1.605263,14,7.650273,0.041429,3.169399,0.58,7.0,0,0.082857,4.0,0,0.145,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,29.0,0,0.02,0.0,0,0,29.0,0,0.02,0,0,0,0.0,0,0,0.0,0,0,,,,7.0,unknown,NR,12.0,5.0,2.0,1.0
ALC - Nova Arezzo,120235811959840075,OUTCOME_AWARENESS,2026-01-01,76641,64065,1.196301,77,0.100468,0.872208,0.876293,67.16,53.0,0,1.26717,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3230.0,0,0.020793,15.0,0,0,3230.0,0,0.020793,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,NR,746.0,276.0,169.0,87.0
ALC - Nova Arezzo,120235811959840075,OUTCOME_AWARENESS,2026-01-01,65765,56642,1.161064,54,0.082111,1.066111,0.87539,57.57,36.0,0,1.599167,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3225.0,0,0.017851,16.0,0,0,3225.0,0,0.017851,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,NR,620.0,179.0,98.0,47.0
ALC - Nova Arezzo,120235811959840075,OUTCOME_AWARENESS,2026-01-01,634,559,1.134168,0,0.0,0.0,1.056782,0.67,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,28.0,0,0.023929,0.0,0,0,28.0,0,0.023929,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,NR,5.0,1.0,1.0,1.0
ALC - Panetone Cacau Show,120237294698980075,OUTCOME_AWARENESS,2026-01-01,36410,35506,1.02546,44,0.120846,0.582273,0.703653,25.62,33.0,0,0.776364,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3448.0,0,0.00743,21.0,0,0,3448.0,0,0.00743,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,NR,1095.0,574.0,167.0,83.0
ALC - Panetone Cacau Show,120237294698980075,OUTCOME_AWARENESS,2026-01-01,31141,29286,1.063341,36,0.115603,0.613889,0.709675,22.1,22.0,0,1.004545,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2118.0,0,0.010434,5.0,0,0,2118.0,0,0.010434,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,NR,625.0,225.0,69.0,32.0
ALC - Panetone Cacau Show,120237294698980075,OUTCOME_AWARENESS,2026-01-01,267,260,1.026923,0,0.0,0.0,0.71161,0.19,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,24.0,0,0.007917,0.0,0,0,24.0,0,0.007917,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,NR,8.0,5.0,1.0,
ALC - Dragões,120238057106590075,OUTCOME_AWARENESS,2026-01-01,188249,162323,1.159719,130,0.069057,2.022769,1.396873,262.96,8.0,0,32.87,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,73.0,0,3.602192,50.0,0,0,73.0,0,3.602192,0,0,0,0.0,0,0,0.0,0,0,,,,4.0,female,NR,,,,
ALC - Dragões,120238057106590075,OUTCOME_AWARENESS,2026-01-01,169560,143683,1.180098,133,0.078438,1.751278,1.373673,232.92,4.0,0,58.23,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,101.0,0,2.306139,66.0,0,0,101.0,0,2.306139,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,male,NR,,,,
ALC - Dragões,120238057106590075,OUTCOME_AWARENESS,2026-01-01,2204,1954,1.127943,4,0.181488,0.84,1.524501,3.36,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,3.36,1.0,0,0,1.0,0,3.36,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,NR,,,,
ALC - LIQUIDA 25,120238153011580075,OUTCOME_AWARENESS,2026-01-01,736098,572476,1.285815,970,0.131776,1.62868,2.146209,1579.82,735.0,0,2.149415,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,31024.0,0,0.050923,110.0,0,0,31024.0,0,0.050923,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,NR,20340.0,9374.0,5413.0,3263.0
ALC - LIQUIDA 25,120238153011580075,OUTCOME_AWARENESS,2026-01-01,648530,484437,1.338729,713,0.109941,1.951978,2.146023,1391.76,539.0,0,2.582115,3.0,0,463.92,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,26539.0,0,0.052442,92.0,0,0,26539.0,0,0.052442,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,NR,17699.0,7759.0,4453.0,2846.0
ALC - LIQUIDA 25,120238153011580075,OUTCOME_AWARENESS,2026-01-01,8669,7064,1.227208,9,0.103818,2.083333,2.162879,18.75,7.0,0,2.678571,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,324.0,0,0.05787,1.0,0,0,324.0,0,0.05787,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,NR,239.0,100.0,65.0,45.0
ALC - VOLTA AS AULAS,120238242974080075,OUTCOME_AWARENESS,2026-01-01,92586,69695,1.328445,170,0.183613,0.816412,1.499039,138.79,98.0,0,1.416224,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,12128.0,0,0.011444,51.0,0,0,12128.0,0,0.011444,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,NR,1086.0,430.0,252.0,170.0
ALC - VOLTA AS AULAS,120238242974080075,OUTCOME_AWARENESS,2026-01-01,90144,67678,1.331954,177,0.196353,0.760339,1.492945,134.58,88.0,0,1.529318,1.0,0,134.58,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,10867.0,0,0.012384,41.0,0,0,10867.0,0,0.012384,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,NR,792.0,281.0,154.0,107.0
ALC - VOLTA AS AULAS,120238242974080075,OUTCOME_AWARENESS,2026-01-01,563,444,1.268018,0,0.0,0.0,1.758437,0.99,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,78.0,0,0.012692,0.0,0,0,78.0,0,0.012692,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,NR,5.0,2.0,1.0,1.0
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-01-01,156430,109289,1.431343,276,0.176437,0.74779,1.319376,206.39,126.0,0,1.638016,1.0,0,206.39,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11635.0,0,0.017739,83.0,0,0,11635.0,0,0.017739,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,NR,2167.0,530.0,256.0,153.0
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-01-01,132451,92990,1.424357,168,0.126839,1.048274,1.329624,176.11,101.0,0,1.743663,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9861.0,0,0.017859,38.0,0,0,9861.0,0,0.017859,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,NR,1764.0,451.0,204.0,122.0
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-01-01,1160,883,1.313703,2,0.172414,0.82,1.413793,1.64,1.0,0,1.64,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,125.0,0,0.01312,0.0,0,0,125.0,0,0.01312,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,NR,23.0,9.0,2.0,2.0
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-01-01,155317,99371,1.563001,402,0.258826,0.523483,1.354906,210.44,196.0,0,1.073673,2.0,0,105.22,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14355.0,0,0.01466,82.0,0,0,14355.0,0,0.01466,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,NR,9244.0,3405.0,1780.0,1237.0
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-01-01,123180,85383,1.442676,212,0.172106,0.790425,1.360367,167.57,108.0,0,1.551574,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9824.0,0,0.017057,39.0,0,0,9824.0,0,0.017057,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,NR,6119.0,2171.0,1072.0,738.0
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-01-01,946,676,1.399408,1,0.105708,1.37,1.448203,1.37,1.0,0,1.37,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,104.0,0,0.013173,0.0,0,0,104.0,0,0.013173,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,NR,71.0,24.0,10.0,9.0
ENG - GANHADOR CARRO,120238391288220075,OUTCOME_ENGAGEMENT,2026-01-01,15860,13655,1.161479,68,0.428752,1.101471,4.722573,74.9,28.0,0,2.675,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7342.0,0,0.010202,169.0,0,0,7342.0,0,0.010202,0,0,0,0.0,0,0,0.0,0,0,,,,10.0,female,NR,2282.0,1567.0,948.0,511.0
ENG - GANHADOR CARRO,120238391288220075,OUTCOME_ENGAGEMENT,2026-01-01,5576,4992,1.116987,13,0.233142,1.910769,4.454806,24.84,3.0,0,8.28,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2301.0,0,0.010795,65.0,0,0,2301.0,0,0.010795,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,male,NR,866.0,609.0,363.0,191.0
ENG - GANHADOR CARRO,120238391288220075,OUTCOME_ENGAGEMENT,2026-01-01,44,35,1.257143,0,0.0,0.0,5.454545,0.24,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,18.0,0,0.013333,0.0,0,0,18.0,0,0.013333,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,NR,7.0,4.0,2.0,1.0
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-01-01,75022,50285,1.491936,91,0.121298,1.021538,1.239103,92.96,67.0,0,1.387463,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,72.0,0,1.291111,4.0,0,0,72.0,0,1.291111,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,NR,,,,
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-01-01,77514,52757,1.469265,75,0.096757,1.282533,1.240937,96.19,50.0,0,1.9238,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,59.0,0,1.630339,8.0,0,0,59.0,0,1.630339,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,NR,,,,
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-01-01,602,430,1.4,0,0.0,0.0,1.262458,0.76,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,NR,,,,
ALC - Dragões,120238712803660075,OUTCOME_AWARENESS,2026-01-01,29681,27789,1.068084,59,0.19878,0.628983,1.250295,37.11,15.0,0,2.474,7.0,0,5.301429,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2100.0,0,0.017671,12.0,0,0,2100.0,0,0.017671,0,0,0,0.0,0,0,0.0,0,0,,,,15.0,female,NR,250.0,65.0,42.0,19.0
ALC - Dragões,120238712803660075,OUTCOME_AWARENESS,2026-01-01,29530,27148,1.087741,55,0.186251,0.680182,1.266847,37.41,22.0,0,1.700455,7.0,0,5.344286,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1892.0,0,0.019773,10.0,0,0,1892.0,0,0.019773,0,0,0,0.0,0,0,0.0,0,0,,,,21.0,male,NR,227.0,65.0,40.0,19.0
ALC - Dragões,120238712803660075,OUTCOME_AWARENESS,2026-01-01,258,239,1.079498,0,0.0,0.0,1.24031,0.32,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,16.0,0,0.02,0.0,0,0,16.0,0,0.02,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,NR,1.0,,,
ALC - Show Kpop,120238712911550075,OUTCOME_AWARENESS,2026-01-01,58131,52263,1.112278,82,0.141061,0.937561,1.32253,76.88,5.0,0,15.376,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4887.0,0,0.015732,25.0,0,0,4887.0,0,0.015732,0,0,0,0.0,0,0,0.0,0,0,,,,3.0,female,NR,3341.0,1456.0,941.0,539.0
ALC - Show Kpop,120238712911550075,OUTCOME_AWARENESS,2026-01-01,52656,44964,1.17107,50,0.094956,1.4228,1.351033,71.14,1.0,0,71.14,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5872.0,0,0.012115,12.0,0,0,5872.0,0,0.012115,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,male,NR,3720.0,1223.0,659.0,374.0
ALC - Show Kpop,120238712911550075,OUTCOME_AWARENESS,2026-01-01,411,374,1.09893,0,0.0,0.0,1.703163,0.7,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,44.0,0,0.015909,0.0,0,0,44.0,0,0.015909,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,NR,31.0,13.0,9.0,6.0
