campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,video_p25,video_p50,video_p75,video_p100,shopping
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-04,47347,46112,1.026783,92,0.19431,0.663043,1.28836,61.0,67.0,0,0.910448,35.0,0,1.742857,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,646.0,194.0,115.0,85.0,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-04,26044,24944,1.044099,35,0.134388,0.952,1.279373,33.32,24.0,0,1.388333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,386.0,112.0,60.0,33.0,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-04,19507,19004,1.026468,24,0.123033,1.0275,1.264162,24.66,16.0,0,1.54125,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,563.0,272.0,178.0,65.0,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-04,18417,18289,1.006999,26,0.141174,0.909615,1.28414,23.65,19.0,0,1.244737,2.0,0,11.825,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,113.0,15.0,7.0,4.0,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-04,14531,14351,1.012543,27,0.18581,0.623704,1.158902,16.84,20.0,0,0.842,6.0,0,2.806667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,29.0,11.0,9.0,5.0,NS
ALC - Vortex,120238216332790225,OUTCOME_AWARENESS,2026-02-04,13307,13200,1.008106,18,0.135267,0.908333,1.228677,16.35,13.0,0,1.257692,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NS
ALC - Blokinho do Rosa 2025,120238216427400225,OUTCOME_AWARENESS,2026-02-04,21809,21553,1.011878,27,0.123802,1.027407,1.271952,27.74,18.0,0,1.541111,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,555.0,232.0,133.0,82.0,NS
ALC - Carnapet,120238497176350225,OUTCOME_AWARENESS,2026-02-04,48579,48579,1.0,62,0.127627,1.002903,1.279977,62.18,44.0,0,1.413182,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,662.0,370.0,59.0,37.0,NS
ALC - Exposição Ambiências,120238497254480225,OUTCOME_AWARENESS,2026-02-04,8875,8841,1.003846,9,0.101408,1.195556,1.212394,10.76,8.0,0,1.345,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,189.0,77.0,16.0,12.0,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-05,47648,45547,1.046128,74,0.155306,0.909865,1.413071,67.33,45.0,0,1.496222,18.0,0,3.740556,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,751.0,228.0,139.0,99.0,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-05,23802,23235,1.024403,30,0.12604,1.127333,1.420889,33.82,23.0,0,1.470435,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,285.0,88.0,44.0,31.0,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-05,16649,16649,1.0,26,0.156166,0.888846,1.388071,23.11,17.0,0,1.359412,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,150.0,32.0,18.0,11.0,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-05,16806,16427,1.023072,20,0.119005,1.182,1.40664,23.64,16.0,0,1.4775,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,123.0,19.0,13.0,9.0,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-05,14041,13904,1.009853,20,0.14244,0.909,1.29478,18.18,19.0,0,0.956842,10.0,0,1.818,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,26.0,4.0,3.0,3.0,NS
ALC - Vortex,120238216332790225,OUTCOME_AWARENESS,2026-02-05,13498,13096,1.030696,12,0.088902,1.509167,1.34168,18.11,9.0,0,2.012222,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NS
ALC - Blokinho do Rosa 2025,120238216427400225,OUTCOME_AWARENESS,2026-02-05,26948,26413,1.020255,42,0.155856,0.894048,1.393424,37.55,32.0,0,1.173438,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,226.0,27.0,9.0,9.0,NS
ALC - Carnapet,120238497176350225,OUTCOME_AWARENESS,2026-02-05,45048,44327,1.016265,56,0.124312,1.1375,1.414047,63.7,43.0,0,1.481395,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,512.0,314.0,32.0,29.0,NS
ALC - Exposição Ambiências,120238497254480225,OUTCOME_AWARENESS,2026-02-05,8598,8565,1.003853,13,0.151198,0.891538,1.347988,11.59,10.0,0,1.159,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,221.0,88.0,15.0,11.0,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-06,43898,43898,1.0,73,0.166295,0.877123,1.458609,64.03,56.0,0,1.143393,24.0,0,2.667917,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,670.0,188.0,112.0,68.0,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-06,24166,23188,1.042177,39,0.161384,0.883333,1.425557,34.45,33.0,0,1.043939,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,303.0,96.0,47.0,28.0,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-06,17587,17116,1.027518,18,0.102348,1.369444,1.401603,24.65,15.0,0,1.643333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,147.0,34.0,19.0,13.0,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-06,17366,17366,1.0,23,0.132443,1.073478,1.421744,24.69,15.0,0,1.646,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,97.0,19.0,8.0,4.0,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-06,13489,13040,1.034433,24,0.177923,0.7225,1.285492,17.34,20.0,0,0.867,7.0,0,2.477143,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,45.0,13.0,10.0,5.0,NS
ALC - Vortex,120238216332790225,OUTCOME_AWARENESS,2026-02-06,12617,12617,1.0,8,0.063407,2.0925,1.326781,16.74,7.0,0,2.391429,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NS
ALC - Blokinho do Rosa 2025,120238216427400225,OUTCOME_AWARENESS,2026-02-06,31225,31005,1.007096,45,0.144115,0.989111,1.42546,44.51,33.0,0,1.348788,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,281.0,36.0,18.0,11.0,NS
ALC - Carnapet,120238497176350225,OUTCOME_AWARENESS,2026-02-06,43571,42210,1.032244,72,0.165248,0.86125,1.423194,62.01,52.0,0,1.1925,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,536.0,325.0,46.0,28.0,NS
ALC - Exposição Ambiências,120238497254480225,OUTCOME_AWARENESS,2026-02-06,8029,8010,1.002372,5,0.062274,2.14,1.332669,10.7,5.0,0,2.14,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,175.0,79.0,15.0,7.0,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-07,51710,51710,1.0,79,0.152775,0.87557,1.337652,69.17,67.0,0,1.032388,25.0,0,2.7668,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,849.0,260.0,160.0,110.0,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-07,26290,26290,1.0,35,0.13313,0.996857,1.327121,34.89,27.0,0,1.292222,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,406.0,124.0,56.0,40.0,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-07,19076,19076,1.0,20,0.104844,1.25,1.310547,25.0,13.0,0,1.923077,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,113.0,25.0,14.0,7.0,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-07,18397,17737,1.03721,33,0.179377,0.750303,1.345872,24.76,25.0,0,0.9904,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,117.0,17.0,4.0,2.0,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-07,15497,15225,1.017865,37,0.238756,0.517027,1.234432,19.13,32.0,0,0.597813,19.0,0,1.006842,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,185.0,56.0,32.0,22.0,NS
ALC - Vortex,120238216332790225,OUTCOME_AWARENESS,2026-02-07,14818,14818,1.0,13,0.087731,1.425385,1.250506,18.53,9.0,0,2.058889,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NS
ALC - Blokinho do Rosa 2025,120238216427400225,OUTCOME_AWARENESS,2026-02-07,35657,35009,1.01851,45,0.126202,1.07,1.350366,48.15,36.0,0,1.3375,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,266.0,50.0,28.0,13.0,NS
ALC - Carnapet,120238497176350225,OUTCOME_AWARENESS,2026-02-07,19540,18677,1.046207,42,0.214944,0.642619,1.381269,26.99,30.0,0,0.899667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,244.0,142.0,18.0,10.0,NS
ALC - Exposição Ambiências,120238497254480225,OUTCOME_AWARENESS,2026-02-07,9281,9240,1.004437,14,0.150846,0.846429,1.276802,11.85,10.0,0,1.185,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,207.0,91.0,19.0,15.0,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-08,54598,52983,1.030481,103,0.188652,0.665825,1.25609,68.58,76.0,0,0.902368,37.0,0,1.853514,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1136.0,475.0,271.0,196.0,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-08,30119,30119,1.0,37,0.122846,1.028919,1.263986,38.07,28.0,0,1.359643,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,436.0,125.0,66.0,41.0,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-08,23550,22323,1.054966,37,0.157113,0.784595,1.232696,29.03,26.0,0,1.116538,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,311.0,144.0,87.0,37.0,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-08,21539,21539,1.0,27,0.125354,1.014815,1.272111,27.4,21.0,0,1.304762,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,128.0,26.0,13.0,9.0,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-08,16318,16009,1.019302,33,0.202231,0.579091,1.171099,19.11,24.0,0,0.79625,10.0,0,1.911,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,57.0,20.0,13.0,10.0,NS
ALC - Vortex,120238216332790225,OUTCOME_AWARENESS,2026-02-08,15845,15494,1.022654,13,0.082045,1.44,1.181445,18.72,5.0,0,3.744,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NS
ALC - Blokinho do Rosa 2025,120238216427400225,OUTCOME_AWARENESS,2026-02-08,12999,12931,1.005259,23,0.176937,0.722174,1.277791,16.61,16.0,0,1.038125,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,75.0,14.0,3.0,1.0,NS
ALC - Exposição Ambiências,120238497254480225,OUTCOME_AWARENESS,2026-02-08,9915,9550,1.03822,10,0.100857,1.187,1.197176,11.87,9.0,0,1.318889,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,271.0,100.0,27.0,22.0,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-09,43380,43031,1.00811,75,0.172891,0.7552,1.305671,56.64,53.0,0,1.068679,24.0,0,2.36,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,549.0,200.0,124.0,95.0,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-09,27336,26899,1.016246,39,0.142669,0.898718,1.282192,35.05,27.0,0,1.298148,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,335.0,92.0,45.0,32.0,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-09,20331,19758,1.029001,18,0.088535,1.346667,1.192268,24.24,12.0,0,2.02,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,147.0,80.0,44.0,20.0,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-09,19274,19274,1.0,29,0.150462,0.848276,1.276331,24.6,18.0,0,1.366667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,119.0,18.0,12.0,6.0,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-09,14955,14505,1.031024,22,0.147108,0.799091,1.175527,17.58,17.0,0,1.034118,10.0,0,1.758,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,48.0,16.0,10.0,6.0,NS
ALC - Vortex,120238216332790225,OUTCOME_AWARENESS,2026-02-09,14319,13665,1.04786,18,0.125707,0.947222,1.190726,17.05,12.0,0,1.420833,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NS
ALC - Exposição Ambiências,120238497254480225,OUTCOME_AWARENESS,2026-02-09,9318,9122,1.021487,16,0.171711,0.7075,1.214853,11.32,13.0,0,0.870769,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,277.0,113.0,40.0,28.0,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-10,43390,43390,1.0,111,0.255819,0.547117,1.399631,60.73,78.0,0,0.77859,37.0,0,1.641351,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,47.0,11.0,7.0,5.0,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-10,24935,24935,1.0,27,0.108282,1.254815,1.358733,33.88,17.0,0,1.992941,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,305.0,101.0,33.0,19.0,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-10,18700,17805,1.050267,14,0.074866,1.710714,1.280749,23.95,6.0,0,3.991667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,58.0,21.0,13.0,7.0,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-10,17834,17603,1.013123,22,0.12336,1.1,1.356959,24.2,9.0,0,2.688889,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,98.0,16.0,5.0,5.0,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-10,13389,13034,1.027236,33,0.246471,0.495152,1.220405,16.34,24.0,0,0.680833,12.0,0,1.361667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,25.0,10.0,7.0,6.0,NS
ALC - Vortex,120238216332790225,OUTCOME_AWARENESS,2026-02-10,12810,11961,1.070981,15,0.117096,1.084667,1.270101,16.27,11.0,0,1.479091,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NS
ALC - Exposição Ambiências,120238497254480225,OUTCOME_AWARENESS,2026-02-10,7998,7845,1.019503,8,0.100025,1.28125,1.28157,10.25,7.0,0,1.464286,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,144.0,73.0,17.0,14.0,NS
ALC - A Casa de Gaby,120238749907260225,OUTCOME_AWARENESS,2026-02-10,10824,10497,1.031152,13,0.120103,1.127692,1.354398,14.66,9.0,0,1.628889,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-11,43846,41262,1.062624,100,0.228071,0.6143,1.40104,61.43,63.0,0,0.975079,28.0,0,2.193929,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,204.0,72.0,43.0,26.0,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-11,23881,22803,1.047274,43,0.180059,0.791163,1.424563,34.02,30.0,0,1.134,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,305.0,90.0,44.0,27.0,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-11,17689,17243,1.025866,22,0.124371,1.092273,1.358471,24.03,14.0,0,1.716429,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,64.0,29.0,19.0,15.0,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-11,17216,17216,1.0,24,0.139405,1.015417,1.415544,24.37,17.0,0,1.433529,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,101.0,17.0,11.0,4.0,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-11,12971,12765,1.016138,30,0.231285,0.548333,1.268214,16.45,23.0,0,0.715217,15.0,0,1.096667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,19.0,9.0,7.0,5.0,NS
ALC - Vortex,120238216332790225,OUTCOME_AWARENESS,2026-02-11,12167,11230,1.083437,6,0.049314,2.721667,1.342155,16.33,5.0,0,3.266,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NS
ALC - Exposição Ambiências,120238497254480225,OUTCOME_AWARENESS,2026-02-11,7783,7783,1.0,10,0.128485,1.053,1.352949,10.53,8.0,0,1.31625,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,135.0,77.0,13.0,9.0,NS
ALC - A Casa de Gaby,120238749907260225,OUTCOME_AWARENESS,2026-02-11,19796,19796,1.0,34,0.171752,0.778824,1.337644,26.48,26.0,0,1.018462,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-12,44178,43288,1.02056,101,0.228621,0.614752,1.405451,62.09,71.0,0,0.874507,30.0,0,2.069667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,174.0,34.0,16.0,11.0,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-12,23824,23656,1.007102,36,0.151108,0.945,1.427972,34.02,23.0,0,1.47913,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,277.0,73.0,36.0,24.0,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-12,17915,17915,1.0,28,0.156294,0.8625,1.348032,24.15,20.0,0,1.2075,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,62.0,25.0,11.0,6.0,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-12,17418,17418,1.0,13,0.074635,1.887692,1.408887,24.54,9.0,0,2.726667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,140.0,35.0,20.0,11.0,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-12,13133,13101,1.002443,17,0.129445,0.978235,1.266276,16.63,14.0,0,1.187857,6.0,0,2.771667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,22.0,6.0,5.0,4.0,NS
ALC - Vortex,120238216332790225,OUTCOME_AWARENESS,2026-02-12,12359,12359,1.0,15,0.121369,1.123333,1.363379,16.85,11.0,0,1.531818,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NS
ALC - Exposição Ambiências,120238497254480225,OUTCOME_AWARENESS,2026-02-12,8045,7849,1.024971,7,0.087011,1.528571,1.330019,10.7,6.0,0,1.783333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,131.0,54.0,12.0,7.0,NS
ALC - A Casa de Gaby,120238749907260225,OUTCOME_AWARENESS,2026-02-12,20085,19662,1.021514,38,0.189196,0.716053,1.354742,27.21,29.0,0,0.938276,1.0,0,27.21,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-13,46247,46247,1.0,82,0.177309,0.778537,1.380414,63.84,67.0,0,0.952836,29.0,0,2.201379,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,202.0,51.0,27.0,17.0,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-13,24670,23484,1.050502,36,0.145926,0.956944,1.396433,34.45,26.0,0,1.325,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,344.0,94.0,49.0,28.0,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-13,18905,18747,1.008428,21,0.111082,1.181429,1.312351,24.81,12.0,0,2.0675,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,156.0,80.0,48.0,19.0,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-13,18243,17994,1.013838,22,0.120594,1.152727,1.390122,25.36,15.0,0,1.690667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,117.0,20.0,10.0,5.0,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-13,13891,13583,1.022675,17,0.122381,1.015882,1.243251,17.27,16.0,0,1.079375,4.0,0,4.3175,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,17.0,10.0,6.0,6.0,NS
ALC - Vortex,120238216332790225,OUTCOME_AWARENESS,2026-02-13,12970,12970,1.0,17,0.131072,1.002941,1.314572,17.05,14.0,0,1.217857,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NS
ALC - Exposição Ambiências,120238497254480225,OUTCOME_AWARENESS,2026-02-13,8494,8494,1.0,15,0.176595,0.736,1.299741,11.04,14.0,0,0.788571,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,149.0,54.0,6.0,4.0,NS
ALC - A Casa de Gaby,120238749907260225,OUTCOME_AWARENESS,2026-02-13,20503,20503,1.0,32,0.156075,0.847813,1.323221,27.13,22.0,0,1.233182,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,,,,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-14,50790,49246,1.031353,130,0.255956,0.505923,1.29494,65.77,99.0,0,0.664343,53.0,0,1.240943,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,164.0,40.0,21.0,15.0,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-14,26922,26893,1.001078,43,0.159721,0.822791,1.314167,35.38,26.0,0,1.360769,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,319.0,79.0,43.0,29.0,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-14,19926,19823,1.005196,33,0.165613,0.748788,1.240088,24.71,24.0,0,1.029583,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,62.0,30.0,16.0,11.0,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-14,18319,17472,1.048478,28,0.152847,0.872143,1.333042,24.42,21.0,0,1.162857,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,103.0,15.0,9.0,4.0,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-14,15333,15150,1.012079,24,0.156525,0.755417,1.182417,18.13,16.0,0,1.133125,6.0,0,3.021667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,22.0,6.0,6.0,4.0,NS
ALC - Vortex,120238216332790225,OUTCOME_AWARENESS,2026-02-14,14893,14880,1.000874,15,0.100718,1.229333,1.238166,18.44,12.0,0,1.536667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NS
ALC - Exposição Ambiências,120238497254480225,OUTCOME_AWARENESS,2026-02-14,9494,9494,1.0,8,0.084264,1.4675,1.23657,11.74,7.0,0,1.677143,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,169.0,81.0,10.0,8.0,NS
ALC - A Casa de Gaby,120238749907260225,OUTCOME_AWARENESS,2026-02-14,22656,22580,1.003366,41,0.180968,0.700976,1.268538,28.74,29.0,0,0.991034,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NS
