shopping,shopping_sigla,grupo_anuncio,keyword,match_type,quality_score,data,impressoes,cliques,ctr,cpc_medio,custo,conversoes,valor_conversoes
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-22,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-23,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-23,13,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping promocao,BROAD,,2025-12-23,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2025-12-23,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-23,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,telefone Nações shopping,BROAD,6.0,2025-12-23,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-23,20,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-23,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,presentes de natal,BROAD,,2025-12-24,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promocao natal,BROAD,,2025-12-24,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-24,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas promoção,BROAD,,2025-12-24,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-24,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping promocao,BROAD,,2025-12-24,15,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2025-12-24,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,telefone Nações shopping,BROAD,6.0,2025-12-24,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-24,23,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-24,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promocao natal,BROAD,,2025-12-25,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-25,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2025-12-25,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-25,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,telefone Nações shopping,BROAD,6.0,2025-12-25,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-25,12,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-26,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-26,12,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas promoção,BROAD,,2025-12-26,10,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping promocao,BROAD,,2025-12-26,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,telefone Nações shopping,BROAD,6.0,2025-12-26,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas Nações shopping,BROAD,3.0,2025-12-26,25,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-26,18,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-26,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-27,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-27,10,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-27,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas Nações shopping,BROAD,3.0,2025-12-27,19,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-27,16,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-27,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-28,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas promoção,BROAD,,2025-12-28,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-28,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2025-12-28,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-28,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,telefone Nações shopping,BROAD,6.0,2025-12-28,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas Nações shopping,BROAD,3.0,2025-12-28,14,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-28,24,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-29,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-29,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-29,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas Nações shopping,BROAD,3.0,2025-12-29,19,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-29,16,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-29,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-30,12,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-30,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-30,22,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,Nações shopping telefone,BROAD,7.0,2025-12-30,16,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2025-12-30,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-31,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-31,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-31,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2025-12-31,15,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,Nações shopping telefone,BROAD,7.0,2025-12-31,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2026-01-01,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2026-01-01,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas promoção,BROAD,,2026-01-01,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,telefone Nações shopping,BROAD,6.0,2026-01-01,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas Nações shopping,BROAD,3.0,2026-01-01,15,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,Nações shopping telefone,BROAD,7.0,2026-01-01,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2026-01-02,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas no Nações shopping,BROAD,3.0,2026-01-02,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping criciuma,BROAD,8.0,2026-01-05,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas promoção,BROAD,,2026-01-06,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2026-01-06,10,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas Nações shopping,BROAD,3.0,2026-01-06,18,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2026-01-06,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,Nações shopping telefone,BROAD,7.0,2026-01-06,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2026-01-07,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2026-01-07,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,telefone Nações shopping,BROAD,6.0,2026-01-07,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas Nações shopping,BROAD,3.0,2026-01-07,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2026-01-07,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2026-01-07,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2026-01-08,12,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas promoção,BROAD,,2026-01-08,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas Nações shopping,BROAD,3.0,2026-01-08,15,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2026-01-08,12,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,Nações shopping telefone,BROAD,7.0,2026-01-08,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2026-01-09,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas promoção,BROAD,,2026-01-09,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2026-01-09,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção em shopping,BROAD,,2026-01-09,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas Nações shopping,BROAD,3.0,2026-01-09,14,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2026-01-09,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2026-01-10,19,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,telefone Nações shopping,BROAD,6.0,2026-01-10,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas Nações shopping,BROAD,3.0,2026-01-10,14,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2026-01-10,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,Nações shopping telefone,BROAD,7.0,2026-01-10,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2026-01-11,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2026-01-11,17,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas promoção,BROAD,,2026-01-11,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2026-01-11,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Nações shopping,BROAD,3.0,2026-01-11,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,Nações shopping telefone,BROAD,7.0,2026-01-11,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção Nações shopping,BROAD,,2026-01-11,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoções de natal,BROAD,,2025-12-08,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-08,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,liquidação de natal,BROAD,,2025-12-08,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-08,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,loja neumarkt shopping,BROAD,,2025-12-08,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas no neumarkt shopping,BROAD,,2025-12-08,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do neumarkt shopping,BROAD,,2025-12-08,11,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoções de natal,BROAD,,2025-12-09,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-09,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2025-12-09,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,liquidação de natal,BROAD,,2025-12-09,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-09,15,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-09,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,loja neumarkt shopping,BROAD,,2025-12-09,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção neumarkt shopping,BROAD,,2025-12-09,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas no neumarkt shopping,BROAD,,2025-12-09,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoções de natal,BROAD,,2025-12-10,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-10,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2025-12-10,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,liquidação de natal,BROAD,,2025-12-10,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-10,16,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-10,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,loja neumarkt shopping,BROAD,,2025-12-10,10,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção neumarkt shopping,BROAD,,2025-12-10,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas no neumarkt shopping,BROAD,,2025-12-10,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2025-12-11,13,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-11,13,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-11,11,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção neumarkt shopping,BROAD,,2025-12-11,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas no neumarkt shopping,BROAD,,2025-12-11,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do neumarkt shopping,BROAD,,2025-12-11,13,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoções de natal,BROAD,,2025-12-12,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-12,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-12,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção neumarkt shopping,BROAD,,2025-12-12,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas no neumarkt shopping,BROAD,,2025-12-12,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do neumarkt shopping,BROAD,,2025-12-12,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoções de natal,BROAD,,2025-12-13,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas em promoção,BROAD,,2025-12-13,38,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-13,14,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção neumarkt shopping,BROAD,,2025-12-13,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas no neumarkt shopping,BROAD,,2025-12-13,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do neumarkt shopping,BROAD,,2025-12-13,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-14,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2025-12-14,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,liquidação de natal,BROAD,,2025-12-14,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-14,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,loja neumarkt shopping,BROAD,,2025-12-14,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção neumarkt shopping,BROAD,,2025-12-14,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas no neumarkt shopping,BROAD,,2025-12-14,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do neumarkt shopping,BROAD,,2025-12-14,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoções de natal,BROAD,,2025-12-15,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-15,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas com promoção,BROAD,,2025-12-15,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-15,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,loja neumarkt shopping,BROAD,,2025-12-15,19,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção neumarkt shopping,BROAD,,2025-12-15,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas no neumarkt shopping,BROAD,,2025-12-15,10,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do neumarkt shopping,BROAD,,2025-12-15,10,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoções de natal,BROAD,,2025-12-16,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,liquidação de natal,BROAD,,2025-12-16,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-16,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas no neumarkt shopping,BROAD,,2025-12-16,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do neumarkt shopping,BROAD,,2025-12-16,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-17,13,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-17,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,loja neumarkt shopping,BROAD,,2025-12-17,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas no neumarkt shopping,BROAD,,2025-12-17,3,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas em promoção,BROAD,,2025-12-18,15,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-18,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-18,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção do shopping,BROAD,,2025-12-18,19,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,loja neumarkt shopping,BROAD,,2025-12-18,2,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas no neumarkt shopping,BROAD,,2025-12-18,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do neumarkt shopping,BROAD,,2025-12-18,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoções de natal,BROAD,,2025-12-19,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-19,20,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-19,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,loja neumarkt shopping,BROAD,,2025-12-19,4,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção neumarkt shopping,BROAD,,2025-12-19,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas no neumarkt shopping,BROAD,,2025-12-19,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do neumarkt shopping,BROAD,,2025-12-19,18,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,roupas promoção,BROAD,,2025-12-20,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-20,12,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção na lojas,BROAD,,2025-12-20,14,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,loja neumarkt shopping,BROAD,,2025-12-20,7,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção neumarkt shopping,BROAD,,2025-12-20,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas no neumarkt shopping,BROAD,,2025-12-20,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do neumarkt shopping,BROAD,,2025-12-20,5,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-21,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-21,9,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,loja neumarkt shopping,BROAD,,2025-12-21,6,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas no neumarkt shopping,BROAD,,2025-12-21,10,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do neumarkt shopping,BROAD,,2025-12-21,8,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoções de natal,BROAD,,2025-12-22,1,0,0.0,0.0,0.0,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-22,15,0,0.0,0.0,0.0,0.0,0.0
