shopping,shopping_sigla,conversion_action_name,categoria,data,conversoes,valor_conversoes
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-01,1078.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-02,1173.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-03,2227.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-04,1701.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-05,914.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-06,4.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-07,3478.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-08,3104.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-09,950.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-10,863.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-11,782.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-12,878.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-13,1098.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-14,1348.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-15,1183.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-16,1153.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-17,963.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-18,630.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-19,631.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-20,1009.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-21,1031.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-22,982.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-23,671.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-24,777.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-25,719.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-26,542.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-27,636.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-02-28,812.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-03-01,795.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-03-02,466.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-03-03,506.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-03-04,508.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-03-05,545.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-03-06,599.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-03-07,1114.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-03-08,878.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-03-09,857.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-03-10,994.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-03-11,747.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-03-12,912.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-03-13,754.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-03-14,535.0,0.0
GERAL,GERAL,Rotas,GET_DIRECTIONS,2026-03-15,5.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-03-16,112.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-03-17,72.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-03-18,74.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-03-19,59.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-03-20,40.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-03-21,93.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-03-22,86.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-03-23,85.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-03-24,63.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-03-25,64.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-03-26,94.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-03-27,82.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-03-28,66.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-03-29,70.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-03-30,75.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-03-31,51.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-01,62.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-02,69.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-03,59.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-04,56.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-05,111.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-06,79.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-07,43.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-08,70.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-09,66.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-10,78.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-11,73.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-12,94.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-13,110.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-14,121.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-15,79.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-16,76.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-17,113.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-18,140.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-19,181.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-20,133.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-21,105.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-22,45.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-23,65.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-24,58.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-25,66.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-26,77.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-27,117.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-28,63.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-29,57.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-04-30,74.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-01,121.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-02,58.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-03,98.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-04,67.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-05,55.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-06,56.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-07,81.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-08,81.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-09,52.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-10,109.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-11,88.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-12,59.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-13,71.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-14,100.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-15,76.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-16,38.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-17,50.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-18,71.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-19,37.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-20,45.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-21,44.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-22,48.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-23,45.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-24,79.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-25,79.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-26,58.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-27,44.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-28,49.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-29,47.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-30,43.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-05-31,85.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-01,69.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-02,58.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-03,79.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-04,46.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-05,39.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-06,69.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-07,90.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-08,96.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-09,47.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-10,59.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-11,54.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-12,82.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-13,58.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-14,75.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-15,92.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-16,27.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-17,32.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-18,39.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-19,76.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-20,79.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-21,68.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-22,62.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-23,45.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-24,42.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-25,43.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-26,46.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-27,36.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-28,91.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-29,43.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-06-30,22.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-01,59.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-02,62.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-03,62.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-04,78.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-05,93.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-06,101.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-07,58.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-08,70.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-09,58.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-10,56.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-11,60.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-12,105.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-13,126.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-14,99.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-15,64.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-16,79.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-17,98.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-18,113.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-19,132.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-20,125.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-21,107.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-22,78.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-23,99.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-24,98.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-25,130.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-26,102.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-27,90.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-28,65.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-29,77.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-30,79.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-07-31,52.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-01,66.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-02,113.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-03,74.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-04,68.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-05,71.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-06,66.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-07,47.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-08,108.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-09,99.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-10,83.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-11,46.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-12,70.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-13,41.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-14,82.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-15,58.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-16,100.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-17,59.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-18,57.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-19,36.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-20,62.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-21,76.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-22,49.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-23,82.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-24,100.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-25,90.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-26,60.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-27,66.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-28,75.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-29,111.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-30,112.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-08-31,125.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-01,100.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-02,101.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-03,84.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-04,88.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-05,84.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-06,93.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-07,85.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-08,38.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-09,47.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-10,33.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-11,35.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-12,45.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-13,57.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-14,67.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-15,39.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-16,48.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-17,44.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-18,50.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-19,58.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-20,74.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-21,79.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-22,52.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-23,61.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-24,48.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-25,49.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-26,48.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-27,72.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-28,90.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-29,43.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-09-30,43.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-01,37.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-02,38.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-03,73.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-04,98.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-05,74.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-06,61.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-07,48.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-08,56.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-09,76.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-10,66.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-11,114.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-12,138.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-13,52.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-14,60.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-15,54.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-16,66.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-17,73.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-18,102.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-19,95.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-20,50.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-21,52.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-22,58.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-23,42.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-24,81.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-25,85.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-26,61.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-27,49.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-28,58.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-29,32.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-30,34.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-10-31,82.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-01,78.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-02,60.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-03,41.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-04,41.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-05,47.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-06,52.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-07,79.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-08,106.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-09,105.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-10,78.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-11,60.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-12,74.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-13,86.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-14,71.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-15,142.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-16,142.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-17,75.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-18,84.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-19,61.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-20,156.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-21,112.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-22,156.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-23,157.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-24,98.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-25,74.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-26,71.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-27,95.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-28,108.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-29,114.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-11-30,135.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-12-01,120.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-12-02,112.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-12-03,110.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-12-04,106.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-12-05,125.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-12-06,143.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-12-07,125.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-12-08,123.0,0.0
GERAL,GERAL,Local actions - Website visits,PAGE_VIEW,2025-12-09,130.0,0.0
